RV_YM|DW_MSICK_CD|SEX_TP_CD|CL_CD|SIDO|JID_cnt|HID_cnt|YID_cnt|AMT_sum|TOT_USE_QTY_OR_EXEC_FQ_sum
202005|AB353|2|31|34|1|1|1|7140|15
202005|AC169|2|31|31|1|1|1|25350|30
202005|AC182|1|11|37|1|1|1|14148|18
202005|AC20|1|11|31|1|1|1|12120|15
202005|AC23|2|11|23|2|2|2|6624|9
202005|AC443|2|31|31|1|1|1|12675|15
202005|AC449|2|31|31|1|1|1|12675|15
202005|AC509|2|31|31|1|1|1|25350|30
202005|AC61|1|31|31|2|2|2|77740|92
202005|AC649|1|31|31|1|1|1|12675|15
202005|AC670|1|11|31|2|2|2|1818|3
202005|AD329|2|11|38|1|1|1|48480|60
202005|AD329|2|21|38|1|1|1|25350|30
202005|AD509|2|21|35|2|2|2|12390|21
202005|AE|2|11|23|1|1|1|7728|10.5
202005|AE039|2|21|35|1|1|1|15708|28
202005|AE114|2|11|37|1|1|1|42380|52
202005|AE114|2|21|35|1|1|1|33660|60
202005|AE115|2|21|35|1|1|1|7854|14
202005|AE117|1|11|22|1|1|1|19392|24
202005|AE118|2|21|38|1|1|1|50700|60
202005|AE119|1|11|24|2|2|2|17199|21
202005|AE119|2|11|37|1|1|1|5656|7
202005|AE119|2|21|32|1|1|1|11940|15
202005|AE119|2|21|35|2|2|2|20757|37
202005|AE119|2|31|31|2|2|2|46480|56
202005|AE138|1|11|24|1|1|1|11410|14
202005|AE149|2|31|31|1|1|1|45864|56
202005|AE782|2|31|31|1|1|1|11620|14
202005|AE782|2|31|34|1|1|1|7140|15
202005|AE785|1|21|35|1|1|1|3927|7
202005|AE785|2|21|36|1|1|1|24450|30
202005|AE870|1|11|36|1|1|1|482|2
202005|AE871|2|11|11|1|1|1|6008|8
202005|AE878|2|11|35|5|5|5|26087|46.5
202005|AF|1|11|21|3|3|3|153930|210
202005|AF|1|11|31|2|2|2|53910|90
202005|AF|1|11|33|1|1|1|28560|60
202005|AF|1|11|34|3|3|3|221940|270
202005|AF|1|11|38|5|5|5|336128|416
202005|AF|1|11|39|1|1|1|95880|120
202005|AF|1|21|11|2|2|2|5660|20
202005|AF|1|21|22|6|6|6|189732|293
202005|AF|1|21|26|2|2|2|48246|86
202005|AF|1|21|31|2|2|2|45864|56
202005|AF|1|21|32|7|7|7|370618|554
202005|AF|1|21|35|2|2|2|23562|42
202005|AF|1|21|36|10|10|10|322121|395
202005|AF|1|21|38|11|11|11|512915|607
202005|AF|1|28|31|5|5|5|105650|160
202005|AF|1|31|11|5|5|5|234390|285
202005|AF|1|31|22|3|3|3|80445|105
202005|AF|1|31|23|2|2|2|98640|120
202005|AF|1|31|31|49|49|49|1235653|1487.5
202005|AF|1|31|33|2|2|2|62700|75
202005|AF|1|31|34|10|10|10|137016|246
202005|AF|1|31|35|7|7|7|76087|155
202005|AF|2|11|21|11|11|11|884935|1195
202005|AF|2|11|31|17|17|17|655559|825
202005|AF|2|11|34|9|9|9|838440|1020
202005|AF|2|11|38|21|21|21|1753872|2169
202005|AF|2|11|39|4|4|4|469036|668
202005|AF|2|21|11|2|2|2|106050|150
202005|AF|2|21|22|11|11|11|181056|339
202005|AF|2|21|23|2|2|2|94738|126
202005|AF|2|21|26|3|3|3|63954|114
202005|AF|2|21|31|19|19|19|738576|1178
202005|AF|2|21|32|14|14|14|438102|598
202005|AF|2|21|35|15|15|15|286308|468
202005|AF|2|21|36|33|33|33|1043232|1302.5
202005|AF|2|21|38|34|34|34|1585261|1878.5
202005|AF|2|28|21|7|7|7|233880|288
202005|AF|2|28|22|6|6|6|245070|300
202005|AF|2|28|31|7|7|7|362528|656
202005|AF|2|31|11|3|3|3|54516|66
202005|AF|2|31|21|1|1|1|4578|7
202005|AF|2|31|22|28|28|28|709583|892.5
202005|AF|2|31|23|1|1|1|24240|30
202005|AF|2|31|25|2|2|2|73890|90
202005|AF|2|31|31|222|222|222|5357704|6488.75
202005|AF|2|31|32|2|2|2|66860|80
202005|AF|2|31|33|4|4|4|120672|162
202005|AF|2|31|34|42|42|42|618138|1190.5
202005|AF|2|31|35|23|23|23|211310|414
202005|AF|2|31|38|1|1|1|19620|30
202005|AG|1|11|34|1|1|1|49320|60
202005|AG|1|31|34|1|1|1|6664|14
202005|AG|2|11|34|1|1|1|73980|90
202005|AG|2|11|38|1|1|1|22624|28
202005|AG|2|31|31|2|2|2|35915|43
202005|AG|2|31|34|3|3|3|28560|60
202005|AG20|1|11|11|2|2|2|28188|36
202005|AG20|1|11|21|1|1|1|65970|90
202005|AG20|1|31|31|2|2|2|72510|90
202005|AG20|2|11|23|1|1|1|18928|26
202005|AG20|2|11|31|4|4|4|72654|94
202005|AG20|2|21|31|1|1|1|14280|30
202005|AG20|2|21|38|3|3|3|160550|190
202005|AG20|2|28|21|1|1|1|16830|30
202005|AG20|2|31|31|8|8|8|178405|212
202005|AG300|2|31|31|1|1|1|11940|15
202005|AG301|1|31|11|1|1|1|70800|120
202005|AG301|2|11|31|1|1|1|21210|30
202005|AG301|2|11|39|1|1|1|44744|56
202005|AG301|2|31|11|2|2|2|106200|180
202005|AG301|2|31|22|1|1|1|25350|30
202005|AG301|2|31|31|4|4|4|285030|360
202005|AG308|1|31|11|2|2|2|106200|180
202005|AG308|2|31|11|1|1|1|70800|120
202005|AG309|1|11|11|1|1|1|10962|14
202005|AG309|1|11|21|2|2|2|112200|150
202005|AG309|1|11|31|2|2|2|62530|74
202005|AG309|1|31|11|1|1|1|35400|60
202005|AG309|1|31|31|1|1|1|35400|60
202005|AG309|1|31|33|1|1|1|35400|60
202005|AG309|1|31|36|1|1|1|25080|30
202005|AG309|2|11|21|5|5|5|321940|430
202005|AG309|2|11|31|2|2|2|74940|90
202005|AG309|2|31|31|5|5|5|348822|487
202005|AG309|2|31|36|1|1|1|25080|30
202005|AG459|1|11|21|1|1|1|92358|126
202005|AG467|1|21|38|3|3|3|86190|102
202005|AG467|2|21|38|9|9|9|414050|490
202005|AG819|1|21|25|2|2|2|45543|57
202005|AG819|1|21|31|1|1|1|22920|30
202005|AG819|1|28|31|1|1|1|18900|35
202005|AG912|1|11|37|1|1|1|13170|30
202005|AG912|1|31|23|1|1|1|24240|30
202005|AH041|2|21|32|1|1|1|10605|15
202005|AH041|2|31|32|1|1|1|12675|15
202005|AH810|2|31|34|1|1|1|7140|15
202005|AH814|2|11|34|1|1|1|73980|90
202005|AI|1|11|21|1|1|1|87960|120
202005|AI|1|11|38|1|1|1|36360|45
202005|AI|1|21|38|2|2|2|17745|21
202005|AI|1|28|31|1|1|1|25020|30
202005|AI|1|31|34|1|1|1|14280|30
202005|AI|2|11|34|1|1|1|147960|180
202005|AI|2|11|39|1|1|1|9898|14
202005|AI|2|21|25|2|2|2|59925|75
202005|AI|2|21|35|1|1|1|7854|14
202005|AI|2|21|38|3|3|3|202800|240
202005|AI|2|31|34|3|3|3|42840|90
202005|AI109|1|21|35|3|3|3|49058|86
202005|AI109|1|31|11|2|2|2|72688|88
202005|AI109|1|31|31|2|2|2|107440|146
202005|AI109|1|31|36|1|1|1|12540|15
202005|AI109|2|21|32|3|3|3|45169|58
202005|AI109|2|21|33|1|1|1|22820|28
202005|AI109|2|21|35|15|15|15|225852|367
202005|AI109|2|21|38|4|4|4|138525|165
202005|AI109|2|31|11|3|3|3|125840|190
202005|AI109|2|31|22|1|1|1|50040|60
202005|AI109|2|31|31|2|2|2|46480|56
202005|AI109|2|31|36|7|7|7|137940|165
202005|AI109|2|71|11|2|2|2|56560|70
202005|AI110|1|21|35|1|1|1|15708|28
202005|AI219|2|31|34|1|1|1|21420|45
202005|AI252|2|21|38|1|1|1|47320|56
202005|AI489|2|21|38|1|1|1|12675|15
202005|AI500|2|21|38|1|1|1|50700|60
202005|AI602|1|21|32|1|1|1|42420|60
202005|AI603|2|11|35|1|1|1|20720|40
202005|AI610|2|21|38|1|1|1|25350|30
202005|AI611|1|21|25|2|2|2|61523|77
202005|AI619|1|21|38|2|2|2|18590|22
202005|AI619|2|21|38|2|2|2|98020|116
202005|AI633|1|21|32|2|2|2|8131|11.5
202005|AI633|2|11|21|1|1|1|65970|90
202005|AI635|1|21|38|2|2|2|101400|120
202005|AI635|2|11|39|1|1|1|95880|120
202005|AI635|2|21|38|1|1|1|50700|60
202005|AI638|1|21|38|1|1|1|101400|120
202005|AI638|2|21|38|2|2|2|101400|120
202005|AI639|1|11|11|2|2|2|4905|7.5
202005|AI639|1|11|34|1|1|1|5310|9
202005|AI639|1|11|39|1|1|1|128674|182
202005|AI639|1|21|32|1|1|1|42420|60
202005|AI639|1|21|38|2|2|2|101400|120
202005|AI639|2|11|21|4|4|4|86170|115
202005|AI639|2|11|31|2|2|2|65310|90
202005|AI639|2|11|37|1|1|1|4716|6
202005|AI639|2|11|38|3|3|3|174120|220
202005|AI639|2|21|23|1|1|1|9898|14
202005|AI639|2|21|31|1|1|1|33660|60
202005|AI639|2|21|38|9|9|9|366308|433.5
202005|AI64|2|11|31|1|1|1|12675|15
202005|AI668|2|21|38|1|1|1|25350|30
202005|AJ|2|21|31|3|3|3|16422|34.5
202005|AJ|2|21|32|1|1|1|1414|2
202005|AJ189|1|21|23|3|3|3|56235|69
202005|AJ42|2|31|32|2|2|2|50700|60
202005|AJ690|2|11|34|1|1|1|1180|2
202005|AJ869|2|11|39|1|1|1|31960|40
202005|AK|1|11|11|2|2|2|4242|7
202005|AK102|2|11|21|2|2|2|3684|6
202005|AK210|2|21|35|1|1|1|7854|14
202005|AK210|2|21|38|1|1|1|50700|60
202005|AK260|2|11|35|1|1|1|259|0.5
202005|AK30|2|31|34|2|2|2|42840|90
202005|AK353|1|11|31|7|7|7|17064|24
202005|AK590|1|21|35|1|1|1|11410|14
202005|AK590|2|21|35|2|2|2|23968|42
202005|AK590|2|31|34|1|1|1|1666|3.5
202005|AK922|2|11|31|1|1|1|2400|3
202005|AL039|2|31|31|1|1|1|19620|30
202005|AL299|1|21|35|1|1|1|15708|28
202005|AL891|2|11|37|1|1|1|3232|4
202005|AL892|1|21|32|1|1|1|10605|15
202005|AM|2|21|32|1|1|1|21210|30
202005|AM199|2|21|35|1|1|1|7854|14
202005|AM759|2|31|36|1|1|1|24240|30
202005|AM808|2|11|38|1|1|1|180|1
202005|AM818|2|31|36|1|1|1|25080|30
202005|AN179|1|11|22|1|1|1|8404|11
202005|AN185|1|11|37|2|2|2|29896|37
202005|AN310|2|21|35|2|2|2|27118|42
202005|AN390|1|11|31|2|2|2|8787|14.5
202005|AN390|2|11|23|2|2|2|6315|15
202005|AN390|2|11|34|1|1|1|4130|7
202005|AN400|1|21|35|2|2|2|19264|28
202005|AN498|1|11|11|1|1|1|382|0.5
202005|AR111|2|31|34|3|3|3|42840|90
202005|AR42|2|11|21|1|1|1|67320|120
202005|AR42|2|31|34|1|1|1|3332|7
202005|AR601|2|11|25|3|3|3|13583|17
202005|AS065|1|21|34|1|1|1|97800|120
202005|AS065|2|21|38|1|1|1|50700|60
202005|AS066|1|21|38|1|1|1|101400|120
202005|AS220|2|11|37|1|1|1|12120|15
202005|AS366|2|11|35|2|2|2|9842|19
202005|AS422|2|21|38|1|1|1|50700|60
202005|AS720|2|11|11|5|5|5|15150|25
202005|AS720|2|11|34|1|1|1|25960|44
202006|AA|1|11|11|3|3|3|22920|30
202006|AA|1|11|24|2|2|2|26304|32
202006|AA|1|11|31|2|2|2|45811|61
202006|AA|1|11|32|1|1|1|12240|20
202006|AA|1|11|33|1|1|1|30024|36
202006|AA|1|11|35|1|1|1|1414|2
202006|AA|1|11|37|6|6|6|187534|241
202006|AA|1|21|24|3|3|3|16055|19
202006|AA|1|21|31|1|1|1|50700|60
202006|AA|1|21|37|1|1|1|42420|60
202006|AA|1|28|11|35|35|35|415077|675.5
202006|AA|1|28|21|13|13|13|99742|172.5
202006|AA|1|28|22|3|3|3|45308|82
202006|AA|1|28|23|1|1|1|11312|16
202006|AA|1|28|24|17|17|17|104872|174
202006|AA|1|28|25|32|32|32|288094|491
202006|AA|1|28|31|58|58|58|323140|599
202006|AA|1|28|32|6|6|6|43312|60
202006|AA|1|28|33|3|3|3|29034|42
202006|AA|1|28|34|8|8|8|81349|106.5
202006|AA|1|28|35|24|24|24|159413|283.5
202006|AA|1|28|36|18|18|18|101841|187.5
202006|AA|1|28|37|5|5|5|45952|79
202006|AA|1|28|38|20|20|20|145185|262.5
202006|AA|2|11|11|5|5|5|15216|28.5
202006|AA|2|11|21|9|9|9|3270|30
202006|AA|2|11|22|2|2|2|16730|25
202006|AA|2|11|23|1|1|1|11679|17
202006|AA|2|11|25|1|1|1|24000|30
202006|AA|2|11|31|13|13|13|92125|115.5
202006|AA|2|11|32|1|1|1|1502|2
202006|AA|2|11|33|1|1|1|2972|4
202006|AA|2|11|34|3|3|3|22987|39
202006|AA|2|11|35|4|4|4|64545|101
202006|AA|2|11|39|2|2|2|14382|18
202006|AA|2|21|11|1|1|1|30858|37
202006|AA|2|21|38|1|1|1|11830|14
202006|AA|2|28|11|63|63|63|615178|1027
202006|AA|2|28|21|12|12|12|80380|136
202006|AA|2|28|22|11|11|11|112726|205
202006|AA|2|28|23|1|1|1|4950|11
202006|AA|2|28|24|25|25|25|187824|337.5
202006|AA|2|28|25|40|40|40|274254|484
202006|AA|2|28|26|1|1|1|2124|4
202006|AA|2|28|31|93|93|93|676580|1245
202006|AA|2|28|32|10|10|10|102056|134
202006|AA|2|28|33|5|5|5|30735|71
202006|AA|2|28|34|23|23|23|154990|274.5
202006|AA|2|28|35|37|37|37|302916|531.5
202006|AA|2|28|36|39|39|39|197131|314.5
202006|AA|2|28|37|2|2|2|21008|26
202006|AA|2|28|38|42|42|42|373310|583
202006|AA|2|31|22|1|1|1|25020|30
202006|AA090|1|11|38|1|1|1|18009|23
202006|AA090|1|21|24|1|1|1|16968|21
202006|AA090|1|21|38|1|1|1|23970|30
202006|AA090|1|28|22|1|1|1|36000|60
202006|AA090|1|31|37|1|1|1|50700|60
202006|AA090|2|11|21|2|2|2|25048|31
202006|AA090|2|11|22|1|1|1|3686|4.5
202006|AA090|2|11|34|2|2|2|20060|34
202006|AA090|2|11|36|2|2|2|9191|13
202006|AA090|2|11|38|2|2|2|23432|29
202006|AA090|2|21|24|1|1|1|9810|15
202006|AA090|2|21|34|2|2|2|11830|14
202006|AA090|2|21|35|1|1|1|24570|30
202006|AA090|2|21|38|1|1|1|25350|30
202006|AA090|2|28|22|1|1|1|36000|60
202006|AA090|2|31|32|1|1|1|16520|28
202006|AA099|1|11|11|1|1|1|3150|10
202006|AA099|1|11|31|3|3|3|33179|42.5
202006|AA099|1|21|21|2|2|2|19040|40
202006|AA099|1|28|21|1|1|1|50530|62
202006|AA099|2|11|11|8|8|8|8854|24
202006|AA099|2|11|31|3|3|3|24056|30
202006|AA099|2|11|36|1|1|1|39240|60
202006|AA099|2|21|23|1|1|1|5852|7
202006|AA099|2|21|31|3|3|3|27868|50
202006|AA099|2|21|36|2|2|2|40086|49
202006|AA099|2|21|38|1|1|1|50700|60
202006|AA099|2|28|25|1|1|1|3780|7
202006|AA099|2|28|31|1|1|1|16740|31
202006|AA099|2|28|38|1|1|1|16740|31
202006|AA099|2|31|31|1|1|1|17199|21
202006|AA099|2|31|33|1|1|1|25350|30
202006|AB|1|28|25|1|1|1|16740|31
202006|AB|1|31|34|1|1|1|24570|30
202006|AB|2|11|35|2|2|2|24676|31
202006|AB|2|21|23|1|1|1|23660|28
202006|AB|2|28|25|1|1|1|47320|56
202006|AB|2|31|24|1|1|1|23580|30
202006|AB005|1|21|31|1|1|1|22624|28
202006|AB022|1|11|21|1|1|1|50456|106
202006|AB028|1|31|22|1|1|1|24780|30
202006|AB028|2|21|32|1|1|1|796|1
202006|AB029|1|21|37|4|4|4|15048|18
202006|AB029|2|11|25|2|2|2|47940|60
202006|AB029|2|28|21|2|2|2|35030|62
202006|AB029|2|28|35|1|1|1|24366|31
202006|AB029|2|28|41|1|1|1|25916|31
202006|AB029|2|31|31|1|1|1|23880|30
202006|AB029|2|31|32|1|1|1|49560|60
202006|AB190|2|28|31|2|2|2|6520|8
202006|AB259|2|28|31|1|1|1|16740|31
202006|AB351|2|31|26|1|1|1|17745|21
202006|AB351|2|31|31|1|1|1|50160|60
202006|AB353|2|21|36|2|2|2|22372|28
202006|AB353|2|31|11|1|1|1|24240|30
202006|AB369|2|28|34|1|1|1|25854|31
202006|AB373|2|31|31|1|1|1|35400|60
202006|AB378|2|11|11|1|1|1|4242|7
202006|AB49|2|11|38|3|3|3|6750|37.5
202006|AC029|1|11|25|1|1|1|36672|48
202006|AC029|1|28|34|1|1|1|17391|31
202006|AC029|2|28|22|3|3|3|10143|24.5
202006|AC089|2|28|31|1|1|1|17391|31
202006|AC098|1|28|22|1|1|1|51832|62
202006|AC099|1|11|21|12|12|12|5488|7
202006|AC102|1|28|31|1|1|1|34782|62
202006|AC119|1|28|31|1|1|1|1683|3
202006|AC139|1|28|38|1|1|1|16461|31
202006|AC153|1|28|36|1|1|1|9000|15
202006|AC154|1|28|36|1|1|1|13454|31
202006|AC155|1|28|36|1|1|1|16800|28
202006|AC159|1|28|11|1|1|1|25482|31
202006|AC159|1|28|31|2|2|2|27735|35
202006|AC159|1|28|32|1|1|1|21917|31
202006|AC159|1|28|38|3|3|3|7670|13
202006|AC159|2|28|24|1|1|1|1080|2
202006|AC160|1|28|24|3|3|3|15514|24
202006|AC160|2|31|31|1|1|1|29575|35
202006|AC161|2|11|36|1|1|1|21924|28
202006|AC162|1|28|21|2|2|2|26195|31
202006|AC162|1|28|33|1|1|1|51708|62
202006|AC162|1|28|35|1|1|1|17391|31
202006|AC162|2|11|21|1|1|1|11312|14
202006|AC162|2|28|36|1|1|1|52390|62
202006|AC162|2|31|31|2|2|2|23660|28
202006|AC162|2|31|33|1|1|1|150120|180
202006|AC163|1|11|31|1|1|1|4110|5
202006|AC163|1|28|35|1|1|1|7378|15.5
202006|AC163|1|31|38|1|1|1|23490|30
202006|AC163|2|11|36|1|1|1|30180|60
202006|AC163|2|28|26|1|1|1|18600|31
202006|AC163|2|28|38|1|1|1|18600|31
202006|AC164|2|28|21|1|1|1|14756|31
202006|AC164|2|28|23|1|1|1|17391|31
202006|AC166|2|28|31|1|1|1|816|2
202006|AC166|2|28|36|2|2|2|40299|57
202006|AC169|1|11|36|1|1|1|17700|30
202006|AC169|1|21|23|1|1|1|25854|31
202006|AC169|1|28|11|1|1|1|11749|31
202006|AC169|1|28|21|4|4|4|70045|97
202006|AC169|1|28|22|1|1|1|4779|9
202006|AC169|1|28|23|3|3|3|60970|110
202006|AC169|1|28|24|1|1|1|17391|31
202006|AC169|1|28|25|2|2|2|1620|3
202006|AC169|1|28|32|6|6|6|79861|117
202006|AC169|1|28|34|1|1|1|14880|31
202006|AC169|1|28|35|3|3|3|27770|49.5
202006|AC169|1|28|36|2|2|2|7200|12
202006|AC169|1|28|37|1|1|1|4398|6
202006|AC169|1|28|38|3|3|3|86025|155
202006|AC169|2|11|11|1|1|1|24240|30
202006|AC169|2|11|38|1|1|1|24240|30
202006|AC169|2|28|11|2|2|2|21210|30
202006|AC169|2|28|21|2|2|2|18236|32
202006|AC169|2|28|22|1|1|1|985|2.75
202006|AC169|2|28|23|1|1|1|13950|31
202006|AC169|2|28|25|1|1|1|15903|31
202006|AC169|2|28|31|8|8|8|104667|200
202006|AC169|2|28|34|1|1|1|21917|31
202006|AC169|2|28|35|3|3|3|60760|93
202006|AC169|2|28|36|2|2|2|40517|62
202006|AC169|2|28|38|1|1|1|14756|31
202006|AC169|2|31|31|2|2|2|52390|62
202006|AC170|1|28|31|1|1|1|9204|26
202006|AC178|2|21|24|1|1|1|43834|62
202006|AC180|1|28|31|1|1|1|6464|15.5
202006|AC180|1|28|35|1|1|1|18600|31
202006|AC180|2|21|11|1|1|1|33128|41
202006|AC180|2|28|11|2|2|2|7201|19
202006|AC180|2|28|21|2|2|2|47373|62.5
202006|AC180|2|28|31|3|3|3|28908|77.5
202006|AC180|2|28|32|1|1|1|22820|28
202006|AC180|2|28|36|1|1|1|13806|26
202006|AC182|1|11|11|4|4|4|57300|75
202006|AC182|2|28|22|2|2|2|30411|62
202006|AC182|2|28|35|2|2|2|18600|31
202006|AC182|2|28|36|1|1|1|18290|31
202006|AC182|2|28|38|2|2|2|49362|89
202006|AC183|2|28|11|1|1|1|8696|15.5
202006|AC183|2|28|24|4|4|4|50530|62
202006|AC184|1|21|21|2|2|2|19153|23.5
202006|AC184|2|28|35|1|1|1|17391|31
202006|AC184|2|31|31|1|1|1|25350|30
202006|AC186|1|28|22|1|1|1|5549|15.5
202006|AC186|1|28|35|1|1|1|18600|31
202006|AC186|2|11|21|2|2|2|1666|3.5
202006|AC186|2|11|31|2|2|2|21204|36
202006|AC186|2|28|31|1|1|1|21917|31
202006|AC186|2|28|33|1|1|1|2196|6
202006|AC187|1|11|11|2|2|2|28482|47
202006|AC187|1|28|11|2|2|2|16461|31
202006|AC187|1|28|22|2|2|2|15340|26
202006|AC187|1|28|23|1|1|1|27900|62
202006|AC187|1|28|31|1|1|1|17391|31
202006|AC187|1|28|35|4|4|4|49135|77.5
202006|AC187|1|28|36|1|1|1|18600|31
202006|AC187|2|11|24|2|2|2|50964|62
202006|AC187|2|21|11|1|1|1|99600|120
202006|AC187|2|28|21|4|4|4|86459|124
202006|AC187|2|28|22|2|2|2|38117|58
202006|AC187|2|28|24|1|1|1|7688|31
202006|AC187|2|28|25|2|2|2|49800|86
202006|AC187|2|28|31|2|2|2|50040|60
202006|AC187|2|28|32|1|1|1|9898|14
202006|AC187|2|28|35|2|2|2|3477|9.5
202006|AC187|2|28|38|7|7|7|72777|97.5
202006|AC189|1|21|24|2|2|2|59730|72
202006|AC189|1|21|36|1|1|1|5915|7
202006|AC189|1|28|11|1|1|1|25265|31
202006|AC189|1|28|21|3|3|3|39980|59
202006|AC189|1|28|22|2|2|2|20584|46.5
202006|AC189|1|28|23|1|1|1|1190|2.5
202006|AC189|1|28|25|1|1|1|51708|62
202006|AC189|1|28|31|2|2|2|19282|62
202006|AC189|1|28|34|1|1|1|36580|62
202006|AC189|1|28|36|1|1|1|17391|31
202006|AC189|1|28|38|1|1|1|34782|62
202006|AC189|2|28|11|2|2|2|25390|31
202006|AC189|2|28|22|3|3|3|100452|146
202006|AC189|2|28|24|2|2|2|33201|62
202006|AC189|2|28|25|1|1|1|29575|35
202006|AC189|2|28|31|3|3|3|49616|77.5
202006|AC189|2|28|32|2|2|2|15485|19
202006|AC189|2|28|35|1|1|1|17391|31
202006|AC189|2|28|36|1|1|1|50530|62
202006|AC189|2|28|37|1|1|1|9145|15.5
202006|AC189|2|28|38|5|5|5|111095|157
202006|AC189|2|31|22|1|1|1|21210|30
202006|AC189|2|31|33|1|1|1|50040|60
202006|AC19|1|28|11|2|2|2|19220|62
202006|AC19|1|28|21|1|1|1|18290|31
202006|AC19|1|28|37|1|1|1|33660|60
202006|AC19|2|28|23|2|2|2|15045|31
202006|AC19|2|28|35|1|1|1|18290|31
202006|AC20|1|11|24|1|1|1|228|6.5
202006|AC20|1|11|31|1|1|1|12120|15
202006|AC20|1|28|22|3|3|3|48911|86
202006|AC20|1|28|23|1|1|1|8370|15.5
202006|AC20|1|28|31|4|4|4|46593|93
202006|AC20|1|28|32|1|1|1|21917|31
202006|AC20|1|28|35|2|2|2|47316|86
202006|AC20|1|28|37|1|1|1|33480|62
202006|AC20|1|28|38|1|1|1|18600|31
202006|AC20|1|31|31|2|2|2|90072|108
202006|AC20|2|11|21|3|3|3|14948|18.5
202006|AC20|2|11|23|2|2|2|22568|31
202006|AC20|2|28|11|3|3|3|63781|87
202006|AC20|2|28|21|1|1|1|26195|31
202006|AC20|2|28|22|1|1|1|50530|62
202006|AC20|2|28|23|2|2|2|41922|77
202006|AC20|2|28|25|3|3|3|64232|93
202006|AC20|2|28|31|4|4|4|170670|416
202006|AC20|2|28|35|4|4|4|48781|86
202006|AC20|2|28|38|3|3|3|50871|77.5
202006|AC20|2|31|31|3|3|3|69300|90
202006|AC220|1|11|11|1|1|1|44160|60
202006|AC220|1|28|21|2|2|2|18743|29.5
202006|AC220|1|28|22|4|4|4|51832|62
202006|AC220|1|28|23|1|1|1|17391|31
202006|AC220|1|28|31|2|2|2|22896|48
202006|AC220|1|28|36|1|1|1|25916|31
202006|AC220|1|28|37|1|1|1|2124|4
202006|AC220|1|28|38|2|2|2|34461|61
202006|AC220|2|11|11|4|4|4|145472|181
202006|AC220|2|11|32|3|3|3|34754|44
202006|AC220|2|11|38|2|2|2|11|11
202006|AC220|2|21|11|1|1|1|51708|62
202006|AC220|2|28|11|2|2|2|12044|31
202006|AC220|2|28|24|1|1|1|29512|62
202006|AC220|2|28|31|6|6|6|34262|49
202006|AC220|2|28|34|1|1|1|17391|31
202006|AC220|2|28|35|1|1|1|16740|31
202006|AC220|2|28|36|2|2|2|49715|61
202006|AC220|2|28|38|2|2|2|41726|62
202006|AC221|1|28|31|1|1|1|2805|5
202006|AC221|2|11|11|10|10|10|8888|11
202006|AC221|2|11|35|1|1|1|31080|60
202006|AC221|2|28|21|2|2|2|16740|31
202006|AC221|2|28|24|1|1|1|21917|31
202006|AC221|2|28|35|1|1|1|8696|15.5
202006|AC229|1|28|35|1|1|1|600|1
202006|AC229|1|28|36|1|1|1|600|1
202006|AC229|1|28|38|1|1|1|25110|46.5
202006|AC229|2|28|36|1|1|1|7688|31
202006|AC23|1|28|23|1|1|1|34782|62
202006|AC23|1|28|36|1|1|1|6363|9
202006|AC23|2|11|31|1|1|1|10665|15
202006|AC23|2|21|21|1|1|1|12958|15.5
202006|AC23|2|28|21|2|2|2|24273|31
202006|AC23|2|28|31|3|3|3|19575|36
202006|AC23|2|28|35|1|1|1|7434|14
202006|AC23|2|28|36|1|1|1|18600|31
202006|AC23|2|31|31|1|1|1|17360|28
202006|AC240|1|21|34|1|1|1|36675|45
202006|AC240|1|28|31|3|3|3|23870|62
202006|AC240|1|28|39|2|2|2|25265|31
202006|AC240|2|28|26|1|1|1|50530|62
202006|AC240|2|28|31|3|3|3|10494|22.5
202006|AC240|2|28|36|1|1|1|43834|62
202006|AC241|2|11|21|1|1|1|135744|168
202006|AC248|2|28|36|1|1|1|6000|10
202006|AC249|1|28|35|1|1|1|36208|62
202006|AC249|2|21|36|1|1|1|23970|30
202006|AC249|2|28|35|1|1|1|6732|12
202006|AC249|2|28|36|2|2|2|32522|46
202006|AC249|2|28|37|1|1|1|2502|3
202006|AC250|1|11|38|1|1|1|360|2
202006|AC250|2|11|11|1|1|1|4416|6
202006|AC251|2|28|22|1|1|1|16461|31
202006|AC259|1|11|24|1|1|1|980|28
202006|AC259|1|28|11|3|3|3|14494|20.5
202006|AC259|1|28|21|1|1|1|18290|31
202006|AC259|2|11|24|2|2|2|25482|31
202006|AC259|2|28|25|1|1|1|51832|62
202006|AC259|2|28|35|1|1|1|2124|4
202006|AC259|2|28|36|1|1|1|18600|31
202006|AC300|1|28|23|2|2|2|52390|62
202006|AC300|2|28|31|1|1|1|9152|22
202006|AC311|1|28|34|1|1|1|50530|62
202006|AC320|1|28|23|1|1|1|17391|31
202006|AC321|1|11|32|2|2|2|27036|36
202006|AC321|1|28|34|1|1|1|25854|31
202006|AC329|1|31|31|1|1|1|33660|60
202006|AC340|1|11|37|1|1|1|4716|6
202006|AC340|2|11|11|1|1|1|4242|7
202006|AC341|1|28|21|1|1|1|7020|13
202006|AC341|1|28|31|1|1|1|16461|31
202006|AC341|1|28|35|1|1|1|3366|6
202006|AC341|1|28|36|1|1|1|12633|15.5
202006|AC341|2|28|11|2|2|2|5610|10
202006|AC341|2|28|31|2|2|2|5436|18
202006|AC341|2|28|38|1|1|1|33480|62
